"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"moon⁷ (ꪜ) my euphoria day 🐇✨️🌃","1698421929252720765",,"false","false","2","0","0","0","the 5 of us share one braincell and it has adhd so","2023-09-03T19:45:00.000Z","https://twitter.com/backtobluesides/status/1698421929252720765","@backtobluesides","false"
"ADHD graduate🫠","1698421911712133618",,"false","false","0","0","0","0","Texting 2 of your exes in one night is wilddd yohh😂","2023-09-03T19:45:00.000Z","https://twitter.com/dav1ess_/status/1698421911712133618","@dav1ess_","false"
"Armin","1698421890354655450",,"false","false","1","0","0","0","man ur adhd gonna be hell","2023-09-03T19:45:00.000Z","https://twitter.com/StardewMantle/status/1698421890354655450","@StardewMantle","false"
"Ted/Theo ☮️🍐 - Look! A squirrel!","1698421776295002270",,"false","false","0","0","0","0","I'd love to do it, however, not when it's so crowded and full of people who may panic which makes it far more dangerous.","2023-09-03T19:44:00.000Z","https://twitter.com/TedHasADHD/status/1698421776295002270","@TedHasADHD","false"
"ADHD Dog","1698421766652117349",,"false","false","0","0","0","0","Yes, I do disagree","2023-09-03T19:44:00.000Z","https://twitter.com/adhd_dog/status/1698421766652117349","@adhd_dog","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698421712675651700",,"false","false","0","0","0","0","@theblacksheep36 I recall a while ago we were talkin' bout the term empath & the ""controversial"" post you made... anyhoo, I searched the term earlier & found sum'n that wasn't there before. There's now a psychological definition for it now and idk just thought I'd share","2023-09-03T19:44:00.000Z","https://twitter.com/rahxrahster/status/1698421712675651700","@rahxrahster","false"
"Rach | YouTube: AdultingADHD","1698421673865732293",,"false","false","0","0","0","0","This is a good question! RT’ing for reach","2023-09-03T19:44:00.000Z","https://twitter.com/AdultingADHD/status/1698421673865732293","@AdultingADHD","false"
"ADHD","1698421550511227381",,"false","false","2","0","0","0","She killed it 😭","2023-09-03T19:43:00.000Z","https://twitter.com/ADHDGoat/status/1698421550511227381","@ADHDGoat","false"
"F: Cecilia🌸 + Jack Rose🌹/🦢","1698421174227615906",,"false","false","1","0","0","0","I'm meant to continue doing my exercises but uh adhd, but whenever I dance or go out for long periods of time I wear a support on my right knee and I make sure not to over do it, I just suddenly got sad at the daycare bit in SB because ball pit and I probably can't go in 1 again","2023-09-03T19:42:00.000Z","https://twitter.com/qingxinclouds/status/1698421174227615906","@qingxinclouds","false"
"DoublAz 41","1698421112521232535",,"false","false","0","0","1","0","Been there. For me, getting help for adhd and depression and then putting a lot of time into meditation and stress management helped. Headspace app has been life changing for me. Still isn’t easy, but its a lot better. I don’t hate myself anymore, so that certainly helps.","2023-09-03T19:42:00.000Z","https://twitter.com/Doublaz41/status/1698421112521232535","@Doublaz41","false"
"Professor Plipyap and the Harbinger Wasps","1698421027473158417",,"false","false","1","0","0","0","That's a very wonderful way to do it. Tbh that might help me with my adhd","2023-09-03T19:41:00.000Z","https://twitter.com/PaladinPoko/status/1698421027473158417","@PaladinPoko","false"
"Rach | YouTube: AdultingADHD","1698421024788725906",,"false","false","1","0","0","0","Excited for your S2 reactions! I’m all caught up now, Nynaeve 😵","2023-09-03T19:41:00.000Z","https://twitter.com/AdultingADHD/status/1698421024788725906","@AdultingADHD","false"
"Charles Thomas Wild","1698421014160388218",,"false","false","0","0","0","0","debut) and written by Jack Paglen

...

Compare the above to consciousness in:

ADHD, APD-CAPD, epilepsy, aphantasia, brain concussion, sports concussion, amnesia, stroke, unilateral neglect, etc.

Joseph Biden - consciousness

Oval Office Occupant 45 - consciousness

Etc.","2023-09-03T19:41:00.000Z","https://twitter.com/CharlesThomasW7/status/1698421014160388218","@CharlesThomasW7","false"
"beep-booper","1698421008892338471",,"false","false","0","0","0","0","my adhd actin up during church service today 💃💃💃💃","2023-09-03T19:41:00.000Z","https://twitter.com/sarahbanggg/status/1698421008892338471","@sarahbanggg","false"
"r007 🇳🇬","1698420869339439487",,"false","false","0","0","0","0","Black Hill ADHD course is amazing.","2023-09-03T19:41:00.000Z","https://twitter.com/Olajeedae_jnr/status/1698420869339439487","@Olajeedae_jnr","false"
"Zenya Lore","1698420803053007046",,"false","false","1","0","1","0","There's so much to do in the game I have to keep a list so I don't do ADHD gaming lol.","2023-09-03T19:40:00.000Z","https://twitter.com/Zenyalore/status/1698420803053007046","@Zenyalore","false"
"Annabella Zanetti","1698420778989969724",,"false","false","1","0","0","0","I feel a similar way - I also find my mind is generally quieter, but even when I’m on them, I definitely still have ADHD! I still misplace things all the time - and sometimes it’s easier to get lost in hyperfocus","2023-09-03T19:40:00.000Z","https://twitter.com/A_R_zanetti/status/1698420778989969724","@A_R_zanetti","false"
"lio james’ bf","1698420759155122456",,"false","false","2","0","1","0","⋆౨ৎ˚⟡.• info;
— sirius orion black
— genderfluid
— she/her
— bisexual 
— has adhd & dyslexia","2023-09-03T19:40:00.000Z","https://twitter.com/reguluna/status/1698420759155122456","@reguluna","false"
"XYLER 🕺🏽🪩✨","1698420757485760909",,"false","false","1","0","0","0","yeah sometimes i just wanna go about my day like everyone else but i am just so fuckin adhd and i would love to just eat regular shit but autism is like no bitch","2023-09-03T19:40:00.000Z","https://twitter.com/transgndrizing/status/1698420757485760909","@transgndrizing","false"
"Farkeing hell","1698420568377192839",,"false","false","0","0","0","0","Yeh thats the point, he is possibly adhd so if you try giving him a chore his ability to keep his mind on track is non existent 🤣🤣🤣
But he also gets DLA which we save half of anyway for him so ite kinda his money anyway","2023-09-03T19:39:00.000Z","https://twitter.com/marcyeboah/status/1698420568377192839","@marcyeboah","false"
"Chelsea Young","1698420544775872522",,"false","false","1","0","0","0","So late to the party (what’s new) but watching the #PANORAMA #ADHD documentary and just wow. So glad I managed to be assessed through the NHS but I know not everyone is so lucky and waiting times are a joke.","2023-09-03T19:39:00.000Z","https://twitter.com/Chelse_Young/status/1698420544775872522","@Chelse_Young","false"
"star ☽","1698420376009576531",,"false","false","0","0","0","0","also it’s been super freeing spending so much of this month either drunk or high & thus not having as strong of an inhibition to subconsciously BPD mirror and/or mask my ADHD & just be myself & realize that people dont hate me for it. It’s helping me accept & love myself in a way","2023-09-03T19:39:00.000Z","https://twitter.com/starwomb/status/1698420376009576531","@starwomb","false"
"phia","1698420310733943029",,"false","false","8","0","2","7","okay folks, i cannot afford my adhd medication that regulates my sleep, which is incredibly important, and i have some obligations starting up this week, and this med is >$100 after insurance. please, please venm0 me or dm me for my paypal 🙏🏻🙏🏻 and share/retweet! tysm 🫶🏼🫶🏼","2023-09-03T19:38:00.000Z","https://twitter.com/phiafacetious/status/1698420310733943029","@phiafacetious","false"
"my therapist say i got ADHD 😔","1698420020357824928",,"false","false","4","0","0","1","what if for my birthday this year I ask each person to buy me a volume of Vinland saga until I have a complete set","2023-09-03T19:37:00.000Z","https://twitter.com/crablegluver/status/1698420020357824928","@crablegluver","false"
"fungus @ super adhd mode 🤘🏼","1698419925495554492",,"false","false","0","0","0","0","then the rest of your day feels ""freed up"" and you don't feel pressured 👏🏼","2023-09-03T19:37:00.000Z","https://twitter.com/mishrooms/status/1698419925495554492","@mishrooms","false"
"👻","1698419853302882542",,"false","false","0","0","0","0","life without my adhd meds is brutal","2023-09-03T19:37:00.000Z","https://twitter.com/alliegatoor/status/1698419853302882542","@alliegatoor","false"
"singh","1698419848349389139",,"false","false","2","0","0","0","You have ADHD and medication will change your life #ADHD","2023-09-03T19:37:00.000Z","https://twitter.com/raj4life1234/status/1698419848349389139","@raj4life1234","false"
"KatieBea","1698419831639293976",,"false","false","3","0","0","0","Today in why, yes, I do have raging unmedicated ADHD, why do you ask, I had this brilliant idea and I need to make it or I will cry.
A quilt, with all different kinds of animals on it. Like, the weird animal  fabrics. 
I NEED THIS, APP FORMERLY KNOWN AS TWITTER","2023-09-03T19:36:00.000Z","https://twitter.com/ktb38/status/1698419831639293976","@ktb38","false"
"DC Hood","1698419802413687258",,"false","false","0","0","1","0","No you don’t","2023-09-03T19:36:00.000Z","https://twitter.com/DCHoood/status/1698419802413687258","@DCHoood","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698419753042288720",,"false","false","1","0","0","0","Ope! There's that pesky lie again...there's only 2 I haven't done and one of them I plan on doing! 🤣🤣🤣","2023-09-03T19:36:00.000Z","https://twitter.com/adhd_beans/status/1698419753042288720","@adhd_beans","false"
"☠ STRAIKER ⚡⚡⚡TMNT fan 🔥 CEO of Alopex 🦊💞 🔥","1698419737200300497",,"false","false","1","0","1","0","From someone that also has ADHD, just one question.
How do you feel seeing God and the other side of the universe at the same time?","2023-09-03T19:36:00.000Z","https://twitter.com/Alexand13354547/status/1698419737200300497","@Alexand13354547","false"
"NII0N ♡","1698419681944616965",,"false","false","2","0","0","0","i am diagnosed with adhd and depression. they wanted to test autism but never ended up doing it so i dunno if i am","2023-09-03T19:36:00.000Z","https://twitter.com/NIIzeroN/status/1698419681944616965","@NIIzeroN","false"
"star ☽","1698419642794954768",,"false","false","1","0","1","0","I’m just happy I have an answer & can start moving forward to help heal for the first time in my life. I just hope it’s not ADHD & BPD & Autism","2023-09-03T19:36:00.000Z","https://twitter.com/starwomb/status/1698419642794954768","@starwomb","false"
"Turnt Ayyy Gundam🤖","1698419577783279903",,"false","false","0","0","1","0","""I'm so ADHD I have to sit in my Ritalin Injection Wheelchair"" is certainly A Choice","2023-09-03T19:35:00.000Z","https://twitter.com/StillsMike/status/1698419577783279903","@StillsMike","false"
"Raintree Still has ADHD","1698419488952091043",,"false","false","0","0","1","0","Hey, whatever floats your boat there buddy. If your into the 90’s metro-sexual wannabe look, more power to ya.","2023-09-03T19:35:00.000Z","https://twitter.com/Raintree007/status/1698419488952091043","@Raintree007","true"
"mintt ( thoughts are thinking )","1698419459914911763",,"false","false","0","0","0","0","google snake's peaceful mode was made for people with adhd (me)","2023-09-03T19:35:00.000Z","https://twitter.com/Mintt_tea/status/1698419459914911763","@Mintt_tea","false"
"Carlos Salas","1698419423877460236",,"false","false","1","0","0","0","It is possible to state that the effects in different groups such as major depresive with or without ADHD may differ and in some cases regulate the dosis, or understand that for some people of that group, the benefits in well being b more important that the cognitive ones.","2023-09-03T19:35:00.000Z","https://twitter.com/CarlosS64944458/status/1698419423877460236","@CarlosS64944458","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698419408404640130",,"false","false","1","0","1","0","Also, there were only 3 I hadn't done and I fully plan on doing 2 of them...the opportunity just hadn't presented yet...🤷‍♀️🤣","2023-09-03T19:35:00.000Z","https://twitter.com/adhd_beans/status/1698419408404640130","@adhd_beans","false"
"Jay 🏳️‍🌈","1698419307741384947",,"false","false","1","0","1","0","After discussing this with Tom i’m actually at 42","2023-09-03T19:34:00.000Z","https://twitter.com/JayR_Xx/status/1698419307741384947","@JayR_Xx","false"
"Mathias K. Graversen","1698419289500401940",,"false","false","0","0","0","0","when you think you know adhd, but realise your little sisters were just the tip of the iceberg 😱","2023-09-03T19:34:00.000Z","https://twitter.com/Hyperkrelle/status/1698419289500401940","@Hyperkrelle","false"
"Roxie Q Rider","1698419268843655270",,"false","false","0","0","0","0","My husband has ADHD and there is absolutely nothing spiritually advanced about him. He has zero empathy or intuition. ADHD is the result of heavy metal overload. They did this to humanity deliberately.","2023-09-03T19:34:00.000Z","https://twitter.com/DaniellaMckell/status/1698419268843655270","@DaniellaMckell","false"
"Lady Daisy 🌼","1698419262870659104",,"false","false","0","0","1","0","Oh so this is ADHD related","2023-09-03T19:34:00.000Z","https://twitter.com/Lostboy_4rmN/status/1698419262870659104","@Lostboy_4rmN","false"
"Ji 🌹✨ DANCED WITH PIXY 🦋","1698419188975464697",,"false","false","1","0","0","0","Adhd reset day has been successful friends, I am clean, my flat is clean, we good.","2023-09-03T19:34:00.000Z","https://twitter.com/roses_of_ji/status/1698419188975464697","@roses_of_ji","false"
"Pedro Sacramento (COMMISSIONS OPEN! DM ME!)","1698419086022066180",,"false","false","0","0","0","0","But, you know, I don't regret have cool friends, with ADHD or without it! ^^","2023-09-03T19:33:00.000Z","https://twitter.com/PedroMMD1991/status/1698419086022066180","@PedroMMD1991","true"
"Rach | YouTube: AdultingADHD","1698419044875997498",,"false","false","0","0","0","0","I’m late but I’ve been playing Guardians of the Galaxy on PS4","2023-09-03T19:33:00.000Z","https://twitter.com/AdultingADHD/status/1698419044875997498","@AdultingADHD","false"
"Tired Cheese Stick (now even more tired)","1698419024252837998",,"false","false","1","0","0","0",":cries in ""exactly 2 ppl in my life understand that all plans involving me are wholly contingent on whether my autism, ADHD, GAD, & PTSD will *all* let me do the thing & I'm never sure I'll be up for it until the actual start time of the thing"":","2023-09-03T19:33:00.000Z","https://twitter.com/StickTired/status/1698419024252837998","@StickTired","false"
"the pink menace","1698419018040750176",,"false","false","0","0","0","0","sometimes I feel like dory from finding nemo the way i forget so much with my adhd","2023-09-03T19:33:00.000Z","https://twitter.com/spngeyji/status/1698419018040750176","@spngeyji","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698418979839082610",,"false","false","1","0","0","0","Will I get a little, ""Twitter's Sluttiest"" troph?! 🤣","2023-09-03T19:33:00.000Z","https://twitter.com/adhd_beans/status/1698418979839082610","@adhd_beans","false"
"Rach | YouTube: AdultingADHD","1698418962218856875",,"false","false","9","0","0","0","Luffy is so silly it cracks me up. I need to be as determined or delusional as he is when pursuing my goals. Might watch the anime after this #OnePieceLiveAction","2023-09-03T19:33:00.000Z","https://twitter.com/AdultingADHD/status/1698418962218856875","@AdultingADHD","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698418884364140755",,"false","false","1","0","0","0","Isn't it? A paragraph before this, they even defined neurodiversity so I don't get it. It's like two people wrote this but only 1 is credited I think","2023-09-03T19:33:00.000Z","https://twitter.com/rahxrahster/status/1698418884364140755","@rahxrahster","false"
"bry ♡'s 👺","1698418806564204994",,"false","false","2","0","0","0","REAL!!!! omg it makes me so mad 😭😭😭😭😭 AND ITTO!! I haven't done an Itto deep dive in a while but I remember him having heavy neurodivergent coding! (I don't remember if it was adhd or autism) but the way people treat that makes me so mad","2023-09-03T19:32:00.000Z","https://twitter.com/strwberrytengu/status/1698418806564204994","@strwberrytengu","false"
"Ted/Theo ☮️🍐 - Look! A squirrel!","1698418722934038715",,"false","false","0","0","0","0","Didn't see the post. On this platform you can't take things personally. It'll kill you inside","2023-09-03T19:32:00.000Z","https://twitter.com/TedHasADHD/status/1698418722934038715","@TedHasADHD","false"
"Hitoshi Shinso","1698418700980826269",,"false","false","0","0","0","0","//I have adhd as well… but I found it kinda funny-","2023-09-03T19:32:00.000Z","https://twitter.com/HitoshiShins0/status/1698418700980826269","@HitoshiShins0","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698418629706920186",,"false","false","1","0","0","0","I wasn't sure if you'd remember what you were referring to but I thought I'd ask just in case but I think you're right. So many factors divide us. Support needs are another even tho they shouldn't be a HUGE factor but they sure seem to be","2023-09-03T19:32:00.000Z","https://twitter.com/rahxrahster/status/1698418629706920186","@rahxrahster","false"
"James (John) JJ 💙 🌈 💚💫🐝🏳️‍🌈 🇺🇦 🌻💛🖤","1698418533867180193",,"false","false","0","0","0","0","You mention ADHD on the internet. Suddenly ads. My attention span. I'm different. Love different people 🫂✨🌈🔬🔭🌼💜🎵🐝 xxxx","2023-09-03T19:31:00.000Z","https://twitter.com/ambienteer/status/1698418533867180193","@ambienteer","false"
"Carlos Salas","1698418425704427973",,"false","false","0","0","0","0","What I posted on microdosing refers to aspects of ADHD, commonly called ""cognitive"", and that only 20% of the sample continued the study. This group may probably correspond to those that felt improving in other aspects.","2023-09-03T19:31:00.000Z","https://twitter.com/CarlosS64944458/status/1698418425704427973","@CarlosS64944458","false"
"yall better wear a mask","1698418414295875933",,"false","false","0","0","0","0","As a doll with ADHD, good luck asking me to clean your house when I barely want to clean my own lol","2023-09-03T19:31:00.000Z","https://twitter.com/bemusedbaddie/status/1698418414295875933","@bemusedbaddie","false"
"Sarah Dutcher","1698418395530903661",,"false","false","14","0","2","0","my mom thought it was a sign of high intelligence that i couldn’t eat fruit snacks until i sorted them all by color and figured out the perfect order to eat them for maximum enjoyment, instead of realizing that maybe the adhd is hereditary","2023-09-03T19:31:00.000Z","https://twitter.com/itssarahdutcher/status/1698418395530903661","@itssarahdutcher","false"
"my therapist say i got ADHD 😔","1698418358239019249",,"false","false","1","0","0","0","Every time I go to the lower east side I think “you gon step on my fuckin toe bitch with dem fuckin cowgirl fuckin boots bitch disgusting”","2023-09-03T19:31:00.000Z","https://twitter.com/crablegluver/status/1698418358239019249","@crablegluver","false"
"dotty 🪩🩵","1698418320540586389",,"false","false","0","0","0","0","rolling satisfies the autism and teasing satisfies the adhd","2023-09-03T19:30:00.000Z","https://twitter.com/dottydrag/status/1698418320540586389","@dottydrag","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698418281655214118",,"false","false","1","0","0","0","I was told I acted younger but idk what that meant. I know now. I think I got a good idea when my peers were making a big deal about getting their license before prom weekend was over. I wasn't in a hurry to grow up either.","2023-09-03T19:30:00.000Z","https://twitter.com/rahxrahster/status/1698418281655214118","@rahxrahster","false"
"Spvwvky 👻 VTuber | Music & Motion Graphics","1698418263611588632",,"false","false","11","0","1","0","I see probably 1 post a week about ADHD object permanence but if we didn't have object permanence we wouldn't understand that the thing we put in the drawer still exists in the drawer even tho we can't see it anymore.

I get what they're trying to say but it's incorrect.","2023-09-03T19:30:00.000Z","https://twitter.com/Spvwvky/status/1698418263611588632","@Spvwvky","true"
"Pia","1698418240815517790",,"false","false","0","0","0","0","SOOO EXCITED FOR YOUUUUUU 🫰🏻🫶🏻🫶🏻🫶🏻🫰🏻","2023-09-03T19:30:00.000Z","https://twitter.com/AdhdNaMayGalis/status/1698418240815517790","@AdhdNaMayGalis","false"
"Invisible Old Broad","1698417986082595091",,"false","false","0","0","0","0","Just curious, is carb addiction a thing for ADHD, or just a thing for you outside of ADHD?","2023-09-03T19:29:00.000Z","https://twitter.com/ceeee_geeee/status/1698417986082595091","@ceeee_geeee","false"
"Spvwvky 👻 VTuber | Music & Motion Graphics","1698417966935916787",,"false","false","65","2","5","16","ADHD people don't ""struggle with object permanence"", we just have poor memory skills.

Object permanence is the understanding that whether an object can be sensed has no effect on whether it continues to exist. We know our friends still exist, we just forget to interact.","2023-09-03T19:29:00.000Z","https://twitter.com/Spvwvky/status/1698417966935916787","@Spvwvky","true"
"PAP/CASEY💥WATCHED MAUTANT MAYHEM","1698417899461849575",,"false","false","1","0","0","0","Im gonna try to challenge myself! i’ll study for 50 minutes (or more cuz im slow at taking notes) without getting distracted at all so if anypony sees me on here just shoo me away!! Adhd got nothing on me🫡","2023-09-03T19:29:00.000Z","https://twitter.com/raphtism/status/1698417899461849575","@raphtism","false"
"Kirsty","1698417891241316354",,"false","false","1","0","1","0","Oof! Yeah that's quite the error","2023-09-03T19:29:00.000Z","https://twitter.com/TheADHDKirsty/status/1698417891241316354","@TheADHDKirsty","false"
"Jay 🏳️‍🌈","1698417872664449376",,"false","false","1","0","3","0","You’re winning","2023-09-03T19:29:00.000Z","https://twitter.com/JayR_Xx/status/1698417872664449376","@JayR_Xx","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698417871661986142",,"false","false","0","0","0","0","that's so interesting","2023-09-03T19:29:00.000Z","https://twitter.com/my_adhd_diaries/status/1698417871661986142","@my_adhd_diaries","false"
"🥀 Nat 🥀 Ed Teach’s ADHD Spiral 🏴‍☠️🏳️‍🌈","1698417862249988572",,"false","false","1","0","0","0","Oh my heart 🥺❤️","2023-09-03T19:29:00.000Z","https://twitter.com/CarouselsOnFire/status/1698417862249988572","@CarouselsOnFire","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698417761871880597",,"false","false","1","0","1","0","I didn't either when I first watched. I never even saw the first movie. I watched the 2nd, some of 3, and 4 was the first one I saw. It's a reoccurring theme with me to watch series' outta order 😅","2023-09-03T19:28:00.000Z","https://twitter.com/rahxrahster/status/1698417761871880597","@rahxrahster","false"
"P.","1698417742909513743",,"false","false","2","0","1","0","Nah I always enter the city  through an alley way or in the back of an office building, and I move out toward the window, or the street to see the city. Don’t remember much beyond it happening often.","2023-09-03T19:28:00.000Z","https://twitter.com/redheadedhermit/status/1698417742909513743","@redheadedhermit","false"
"Mr. Flintstone🍆","1698417728216805487",,"false","false","12","1","0","0","Idk I think she did alright, she’s a mother with ADHD lmfaoo","2023-09-03T19:28:00.000Z","https://twitter.com/sagistarbb/status/1698417728216805487","@sagistarbb","true"
"Dalton","1698417718125355196",,"false","false","0","0","1","0","unfortunately I don't pay for twitter blue. So i can only tweet so many characters with what I would like to say. I don't work for 2K, I'm an Autistic ADHD'er, So when I have thoughts I can talk/type a lot to get whats on my mind off. Im just stating logical info","2023-09-03T19:28:00.000Z","https://twitter.com/DaltonP2099/status/1698417718125355196","@DaltonP2099","false"
"(((ADHD Troll Goblin)))","1698417664673345802",,"false","false","13","0","2","5","Ban the ADL campaign is waiting anxiously for their victory to ban them on this platform. They hope it will be the first of many successful Jewish organization take downs. 
I don’t care if you’re right wing or left wing, joining together with Nazis on this campaign is evil.","2023-09-03T19:28:00.000Z","https://twitter.com/TrollingCitizen/status/1698417664673345802","@TrollingCitizen","false"
"Kirsty","1698417657676960254",,"false","false","0","0","0","0","Especially given that she was the grandaughter of Miyaggis army bestie","2023-09-03T19:28:00.000Z","https://twitter.com/TheADHDKirsty/status/1698417657676960254","@TheADHDKirsty","false"
"Lynne","1698417632494420070",,"false","false","1","0","1","0","Reel your neck in Mitch. 

Nie asked for opinions….I’m giving mine. She doesn’t  know their situ. None of us do. And have you read my tweets properly? Because you’ll see I’ve already referenced the Cnut so I’m not sure why you feel the need to repeat? 

Diplomacy plays a part.","2023-09-03T19:28:00.000Z","https://twitter.com/LynneADHDMe/status/1698417632494420070","@LynneADHDMe","false"
"ChifuYouhei","1698417613750100207",,"false","false","0","0","0","0","Drawing in perspective is making my brain melt. Like sometimes I am fine, but other times I just blank out like ""what was this line going to be for?"" 😩 Do people who don't have ADHD ever find themselves in that situation also?","2023-09-03T19:28:00.000Z","https://twitter.com/ChifuYouhei/status/1698417613750100207","@ChifuYouhei","false"
"ames || miwb 🤍","1698417605604679877",,"false","false","0","0","0","0","oh shit i have adhd too, forgot to mention that","2023-09-03T19:28:00.000Z","https://twitter.com/wehatedisco/status/1698417605604679877","@wehatedisco","false"
"my therapist say i got ADHD 😔","1698417516819726406",,"false","false","1","0","0","0","Like enough horse girl","2023-09-03T19:27:00.000Z","https://twitter.com/crablegluver/status/1698417516819726406","@crablegluver","false"
"emily","1698417483525321079",,"false","false","0","0","0","0","literally every person I have ever truly loved has had adhd exactly BECAUSE I find the way you think so wonderful to engage with","2023-09-03T19:27:00.000Z","https://twitter.com/memilies/status/1698417483525321079","@memilies","false"
"my therapist say i got ADHD 😔","1698417471206637966",,"false","false","1","0","1","0","Ever since college i thought it gave you’re trying to be mysterious and different 😭","2023-09-03T19:27:00.000Z","https://twitter.com/crablegluver/status/1698417471206637966","@crablegluver","false"
"The ADHD Muslim","1698417452009308366",,"false","false","2","0","0","0","This is literally it.

I don’t think most men know the insane scale of sabotage that that women impose on each other as part of their intrasexual competition for mating.

There are women who even sabotage their own daughters out of jealousy.","2023-09-03T19:27:00.000Z","https://twitter.com/AbuAfiaAK/status/1698417452009308366","@AbuAfiaAK","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698417355901014061",,"false","false","1","0","1","0","They sure did! Idc if the 4th movie is the least liked, bring her back! Julie is canon! I'm sure Hilary wouldn't mind a quick cameo. Then again she might've been busy but there are ways around that y'know? A FaceTime call or sum'n.","2023-09-03T19:27:00.000Z","https://twitter.com/rahxrahster/status/1698417355901014061","@rahxrahster","false"
"luwu🦊🌙 • they/them","1698417342399857042",,"false","false","3","0","1","0","Does anyone have any alternatives for energy boosting for ADHD? I’ve been struggling without my meds and can’t get myself to do ANYTHING when I know I have so much that needs to be done.","2023-09-03T19:27:00.000Z","https://twitter.com/luwunattv/status/1698417342399857042","@luwunattv","false"
"Chris","1698416994477846724",,"false","false","0","0","0","0","@Syndicate Are you sure you don't have ADHD","2023-09-03T19:25:00.000Z","https://twitter.com/chrisno55258542/status/1698416994477846724","@chrisno55258542","false"
"Kristen, Shield of Emeria","1698416887460229182",,"false","false","2","0","0","0","Like ignoring how these events are stupid… the amount of shit that goes wrong that you constantly hear about, how does that not put people off? Clearly there’s some kinda weird juju/God is displeased/etc","2023-09-03T19:25:00.000Z","https://twitter.com/TheKristenEmily/status/1698416887460229182","@TheKristenEmily","false"
"ADHD no Jutsu!🏳️‍🌈🏳️‍⚧️ (comms open)","1698416887250715041",,"false","false","0","0","2","0","although, don't athletes in the US get scholarships for no reason other than being able to flail around a certain way while having 0 intellectual qualifications?","2023-09-03T19:25:00.000Z","https://twitter.com/bunspunabitch/status/1698416887250715041","@bunspunabitch","true"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698416869294612655",,"false","false","0","0","0","0","Don't apologize, the word salad part is another reason I was hesitant to share it. I just shared it for context. So now y'know why I'm confused? 😅🥺","2023-09-03T19:25:00.000Z","https://twitter.com/rahxrahster/status/1698416869294612655","@rahxrahster","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698416737492881828",,"false","false","0","0","1","0","that's so interesting. is it a specific landmark?","2023-09-03T19:24:00.000Z","https://twitter.com/my_adhd_diaries/status/1698416737492881828","@my_adhd_diaries","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698416698066452956",,"false","false","1","0","1","0","Why they gotta do us like that?!","2023-09-03T19:24:00.000Z","https://twitter.com/adhd_beans/status/1698416698066452956","@adhd_beans","false"
"ADHD_Guy","1698416637421007077",,"false","false","0","0","0","0","Every day.","2023-09-03T19:24:00.000Z","https://twitter.com/a1357986421/status/1698416637421007077","@a1357986421","false"
"🫵🏾","1698416625580421232",,"false","false","0","0","0","0","MY THERAPIST SAID I GOT ADHD I DONT EVEN KNOW THE WHAT THAT MEANN","2023-09-03T19:24:00.000Z","https://twitter.com/seaux_seaux/status/1698416625580421232","@seaux_seaux","false"
"Rabia ✨ AuDHD (Autistic + ADHD)✨","1698416606253044223",,"false","false","3","0","0","0","It's frustrating to see big platforms spread such misinformation and the saddening part is idk what to do about it or even if I can.","2023-09-03T19:24:00.000Z","https://twitter.com/rahxrahster/status/1698416606253044223","@rahxrahster","false"
"P.","1698416581246693419",,"false","false","1","0","1","0","I’ve never been to New York City but I go there often in my dreams.","2023-09-03T19:24:00.000Z","https://twitter.com/redheadedhermit/status/1698416581246693419","@redheadedhermit","false"
"Ted/Theo ☮️🍐 - Look! A squirrel!","1698416531657683370",,"false","false","1","0","0","0","I don't even believe he's a real Canadian. If he believes in MAGA, I doubt it","2023-09-03T19:23:00.000Z","https://twitter.com/TedHasADHD/status/1698416531657683370","@TedHasADHD","false"
"holozler 🆖","1698416346399416784",,"false","false","0","0","1","0","to me nearly as often as the stories of Pecos meeting various gods or going on adventures in his early life, And if it was told me, my ADHD brain couldn't pay attention to it long enough for it to really absorb beyond the Bear Bones of it and I'd end up getting distracted, But-","2023-09-03T19:23:00.000Z","https://twitter.com/holozler/status/1698416346399416784","@holozler","false"
